"","School.Name","Total.Enrollment","X..Female","X..Male","elem","mid","high","Grade.1","Grade.2","Grade.3","Grade.4","Grade.5","Grade.6","Grade.7","Grade.8","Grade.9","Grade.10","Grade.11","Grade.12","X..Asian","X..Black","X..Hispanic","X..Multiple.Race.Categories.Not.Represented","X..White","X..Poverty"
"1423","1423",6299,3182,3117,1,1,0,554,557,543,507,383,1115,1090,1085,0,0,0,0,1699,104,1899,110,2487,4350
"1424","1424",1081,535,546,1,1,0,115,132,115,133,106,80,93,96,0,0,0,0,1,813,204,44,19,971
"1425","1425",2298,1092,1206,1,1,0,196,200,215,246,249,278,316,306,0,0,0,0,8,419,1814,14,43,1863
"1426","1426",3968,1998,1970,1,1,0,407,399,421,423,426,471,467,463,0,0,0,0,153,133,2060,172,1450,1748
"1427","1427",3629,1828,1801,1,1,0,340,346,374,397,419,505,465,460,0,0,0,0,304,2678,479,130,38,1736
"1428","1428",2173,1096,1077,1,1,0,233,229,212,218,196,254,266,253,0,0,0,0,16,47,2104,4,2,2006
"1429","1429",3073,1557,1516,1,1,0,453,444,420,385,342,141,125,114,0,0,0,0,918,399,452,170,1134,1007
"1430","1430",5091,2526,2565,1,1,0,621,621,589,561,557,552,513,485,0,0,0,0,158,241,4597,48,47,4273
"1431","1431",3252,1556,1696,1,1,0,305,354,337,365,368,399,370,381,0,0,0,0,1283,629,786,89,465,1650
"1432","1432",3093,1532,1561,1,1,0,385,362,349,332,342,329,326,300,0,0,0,0,825,891,997,308,72,2396
"1433","1433",2589,1191,1398,1,1,0,253,259,269,282,281,313,308,292,0,0,0,0,882,652,804,162,89,2006
"1434","1434",4396,2138,2258,1,1,0,490,497,412,317,222,660,627,671,0,0,0,0,984,51,1372,51,1938,3532
"1435","1435",2676,1441,1235,1,1,0,251,253,250,223,211,333,338,335,0,0,0,0,39,2046,556,18,17,2471
"1436","1436",3422,1708,1714,1,1,0,501,473,411,358,329,243,200,182,0,0,0,0,744,130,962,199,1387,775
"1437","1437",1343,631,712,1,1,0,137,157,143,152,128,133,131,132,0,0,0,0,22,944,327,27,23,1258
"1438","1438",1588,775,813,1,1,0,168,163,168,174,177,134,175,185,0,0,0,0,12,833,712,11,20,1499
"1439","1439",3152,1503,1649,1,1,0,295,300,329,325,351,353,350,359,0,0,0,0,50,978,2036,50,38,2926
"1440","1440",3593,1629,1964,1,1,0,386,374,305,346,329,405,408,401,0,0,0,0,95,966,2409,32,91,3291
"1441","1441",3355,1645,1710,1,1,0,436,431,443,446,464,189,198,172,0,0,0,0,34,62,346,40,2873,808
"1442","1442",3208,1548,1660,1,1,0,310,319,309,307,311,471,467,461,0,0,0,0,240,363,2044,36,525,2503
"1443","1443",3664,1751,1913,1,1,0,289,300,304,322,330,544,543,518,0,0,0,0,118,2956,388,96,106,2860
"1444","1444",2949,1422,1527,1,1,0,265,280,282,323,336,396,383,362,0,0,0,0,49,2647,179,40,34,2143
"1445","1445",6595,3259,3336,1,1,0,621,638,678,753,780,869,820,814,0,0,0,0,2367,454,3308,153,313,4916
"1446","1446",2584,1279,1305,1,1,0,242,237,232,244,249,310,296,298,0,0,0,0,361,548,1251,66,358,1853
"1447","1447",3403,1633,1770,1,1,0,336,367,360,385,418,419,400,418,0,0,0,0,340,288,2581,17,177,3200
"1448","1448",3425,1015,2410,1,1,1,346,371,411,450,429,391,382,342,10,10,7,3,65,1375,1828,57,100,3009
"1449","1449",1539,297,1242,1,1,0,327,307,229,145,74,96,71,47,0,0,0,0,70,527,886,6,50,1346
"1450","1450",2644,1526,1117,0,0,1,0,0,0,0,0,0,0,0,772,733,596,543,187,861,1382,124,90,2085
"1451","1451",1803,831,972,0,0,1,0,0,0,0,0,0,0,0,429,486,451,437,1,4,1790,6,2,1549
"1452","1452",1996,1010,985,0,0,1,0,0,0,0,0,0,0,0,491,504,519,482,109,511,1263,67,46,1662
"1453","1453",3143,1339,1804,0,1,1,0,0,0,0,0,435,360,323,650,599,380,396,170,1085,1244,97,547,2117
"1454","1454",2370,1189,1181,0,1,0,0,0,0,0,0,762,800,808,0,0,0,0,93,1838,328,45,66,2112
"1455","1455",2953,1441,1512,0,1,1,0,0,0,0,0,413,397,361,438,444,437,463,170,2512,156,80,35,2226
"1456","1456",2837,766,2071,0,0,1,0,0,0,0,0,0,0,0,595,631,547,1064,56,2386,315,58,22,2064
"1457","1457",18018,7481,10537,0,0,1,0,0,0,0,0,0,0,0,2,17895,15,106,2466,6385,7884,351,932,10798
"1458","1458",2715,1411,1304,1,1,0,262,289,293,308,305,346,347,327,0,0,0,0,58,72,2111,35,439,1808
"1459","1459",2495,1310,1185,1,1,0,283,290,279,279,276,269,253,217,0,0,0,0,45,1046,1336,13,55,1983
"1460","1460",1691,813,878,0,1,0,0,0,0,0,0,531,573,587,0,0,0,0,140,275,1053,10,213,1425
"1461","1461",2287,1134,1153,0,1,0,0,0,0,0,0,719,756,812,0,0,0,0,79,1369,706,58,75,1679
"1462","1462",2184,984,1200,0,0,1,0,0,0,0,0,0,0,0,730,627,499,328,156,496,1286,79,167,1772
"1463","1463",2490,1251,1239,0,0,1,0,0,0,0,0,0,0,0,667,660,582,581,163,723,1313,64,227,1836
"1464","1464",1739,981,758,1,0,0,273,271,273,262,246,0,0,0,0,0,0,0,32,1153,445,35,74,1451
"1465","1465",2145,1247,898,0,0,1,0,0,0,0,0,0,0,0,713,634,468,330,36,1423,644,25,17,1928
"1466","1466",873,446,427,1,0,0,153,158,151,147,134,0,0,0,0,0,0,0,21,8,831,3,10,822
"1467","1467",7753,3739,4014,0,0,1,0,0,0,0,0,0,0,0,1979,1944,1822,2008,565,1857,3490,137,1704,5721
"1468","1468",736,369,367,1,0,0,199,123,60,0,0,0,0,0,0,0,0,0,39,202,363,36,96,578
"1469","1469",2029,1008,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,136,374,56,1180,304
"1470","1470",2910,1599,1311,0,1,1,0,0,0,0,0,357,312,280,450,496,504,511,91,2535,185,65,34,2102
"1471","1471",1042,433,609,0,0,1,0,0,0,0,0,0,0,0,122,323,277,320,101,291,348,15,287,834
"1472","1472",2790,2064,726,0,1,1,0,0,0,0,0,188,180,183,573,580,541,545,173,580,578,247,1212,940
"1473","1473",1450,686,764,1,0,0,253,235,244,250,218,0,0,0,0,0,0,0,17,27,1190,18,198,1054
"1474","1474",3908,1810,2098,0,0,1,0,0,0,0,0,0,0,0,944,1110,1008,846,29,1258,2513,61,47,3375
"1475","1475",1170,588,582,0,0,1,0,0,0,0,0,0,0,0,158,316,406,290,1,149,697,321,2,1036
"1476","1476",2544,1321,1223,1,0,0,364,369,408,432,445,0,0,0,0,0,0,0,61,2137,217,93,36,1986
"1477","1477",4158,2011,2147,1,1,0,428,433,451,487,527,501,460,407,0,0,0,0,370,403,3048,83,254,3901
"1478","1478",2002,754,1248,0,0,0,0,0,0,0,0,0,0,0,0,730,572,700,240,608,961,49,144,1379
"1479","1479",3335,1681,1654,0,1,1,0,0,0,0,0,433,416,412,521,581,493,479,950,1527,550,249,59,2884
"1480","1480",1980,983,997,1,0,0,353,283,217,136,62,0,0,0,0,0,0,0,529,148,957,106,240,1534
"1481","1481",3525,1948,1576,0,1,1,0,0,0,0,0,479,459,452,567,532,516,520,1758,1003,345,273,146,2149
"1482","1482",2257,798,1459,0,0,1,0,0,0,0,0,0,0,0,594,607,564,492,127,931,1100,42,57,1637
"1483","1483",1994,1104,890,0,0,1,0,0,0,0,0,0,0,0,546,573,496,379,1188,159,540,56,51,1649
"1484","1484",2324,1014,1310,0,0,1,0,0,0,0,0,0,0,0,588,600,582,554,1866,101,134,89,134,1472
"1485","1485",5393,2702,2691,0,0,1,0,0,0,0,0,0,0,0,1631,1373,1176,1213,1165,2811,822,212,383,3226
"1486","1486",5466,2679,2787,0,0,1,0,0,0,0,0,0,0,0,1404,1386,1325,1351,547,205,2440,68,2206,3293
"1487","1487",2044,942,1102,0,0,1,0,0,0,0,0,0,0,0,419,519,535,571,75,1695,173,79,22,1566
"1488","1488",1001,445,556,0,0,1,0,0,0,0,0,0,0,0,155,326,332,188,98,512,254,77,60,858
"1489","1489",2889,1432,1457,0,1,1,0,0,0,0,0,429,409,398,474,412,390,377,1172,450,691,75,501,1710
"1490","1490",7648,2933,4715,0,0,1,0,0,0,0,0,0,0,0,2157,2486,1803,1202,805,372,5974,36,461,6445
"1491","1491",1931,558,1373,0,0,1,0,0,0,0,0,0,0,1,502,410,366,652,186,986,596,36,127,1446
"1492","1492",1024,504,520,0,1,0,0,0,0,0,0,346,322,356,0,0,0,0,10,891,61,54,8,751
"1493","1493",3017,1084,1933,0,1,1,0,0,0,0,0,381,357,436,614,494,391,344,343,653,1235,140,646,1863
"1494","1494",3030,1368,1662,0,0,1,0,0,0,0,0,0,0,0,903,839,688,600,470,506,647,58,1349,1922
"1495","1495",5149,2362,2787,1,0,0,853,875,845,878,873,0,0,0,0,0,0,0,2746,30,906,51,1416,4689
"1496","1496",3829,836,2993,0,0,1,0,0,0,0,0,0,0,0,1418,1018,700,693,199,1068,1756,75,731,2694
"1497","1497",200,88,112,1,0,0,41,32,32,22,29,0,0,0,0,0,0,0,3,98,90,3,6,187
"1498","1498",1447,655,792,0,1,0,0,0,0,0,0,541,507,399,0,0,0,0,183,1024,134,81,25,1003
"1499","1499",2216,1043,1173,0,0,1,0,0,0,0,0,0,0,0,582,556,530,548,19,914,1248,16,19,1852
"1500","1500",2883,1442,1441,1,1,1,127,129,127,128,271,266,271,272,283,274,266,251,532,187,1810,44,310,1900
"1501","1501",2262,1318,944,0,0,1,0,0,0,0,0,0,0,0,686,650,510,416,78,575,1425,31,153,1579
"1502","1502",654,409,245,0,1,0,0,0,0,0,0,211,221,222,0,0,0,0,5,265,365,9,10,578
"1503","1503",1209,991,218,0,0,1,0,0,0,0,0,0,0,0,310,322,300,277,20,400,568,71,150,846
"1504","1504",1414,639,775,0,0,1,0,0,0,0,0,0,0,0,156,271,382,605,9,1129,230,16,30,1203
"1505","1505",2314,873,1441,0,1,1,0,0,1,1,1,18,64,660,519,574,273,203,64,864,1077,54,255,1894
"1506","1506",2346,1580,765,0,0,1,0,0,0,0,0,0,0,0,758,648,461,479,153,657,1387,83,66,1948
"1507","1507",8633,3827,4806,0,0,1,0,0,0,0,0,0,0,0,2510,2451,1847,1825,2746,1031,4097,386,373,6977
"1508","1508",1101,519,582,1,0,0,156,142,161,184,176,0,0,0,0,0,0,0,2,457,572,28,42,926
"1509","1509",7444,3645,3799,0,1,1,0,0,0,0,0,1322,1289,1243,1035,1022,784,749,567,699,4142,92,1944,3881
"1510","1510",748,378,370,1,0,0,88,95,103,109,112,0,0,0,0,0,0,0,13,564,141,10,20,690
"1511","1511",241,109,132,0,1,0,0,0,0,0,0,74,81,86,0,0,0,0,4,206,25,4,2,197
"1512","1512",4624,2359,2265,1,1,0,563,562,568,560,539,482,439,376,0,0,0,0,32,4184,325,54,29,3298
"1513","1513",2745,580,2165,1,1,1,242,263,297,335,358,377,321,293,1,0,0,0,409,783,1167,127,259,2067
"1514","1514",3583,1609,1974,0,0,1,0,0,0,0,0,0,0,0,1068,877,830,808,1238,425,1311,91,518,2860
"1515","1515",3225,1475,1750,0,1,1,0,0,0,0,0,257,244,234,640,628,599,623,733,156,1805,50,481,2455
"1516","1516",3082,1603,1479,0,0,1,0,0,0,0,0,0,0,0,823,816,731,712,830,253,1200,151,648,2293
"1517","1517",1601,839,762,1,1,0,245,252,231,222,182,40,0,0,0,0,0,0,16,1486,55,35,9,1137
"1518","1518",1724,815,909,0,0,1,0,0,0,0,0,0,0,0,577,529,283,335,72,908,595,61,88,1352
"1519","1519",1588,661,927,0,0,1,0,0,0,0,0,0,0,0,497,436,312,343,59,704,564,86,175,1309
"1520","1520",785,388,397,0,1,0,0,0,0,0,0,275,253,257,0,0,0,0,11,592,147,22,13,688
"1521","1521",1525,811,714,1,0,0,362,305,259,141,48,0,0,0,0,0,0,0,7,498,1007,6,7,1438
"1522","1522",1506,758,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,304,1116,15,49,1226
"1523","1523",125,68,57,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,27,97,0,1,117
"1524","1524",1383,788,595,0,0,1,0,0,0,0,0,0,0,0,1286,36,22,39,8,479,847,20,29,1102
"1525","1525",193,92,101,0,1,0,0,0,0,0,0,61,67,65,0,0,0,0,15,133,31,5,9,183
"1526","1526",6693,3815,2878,0,1,1,0,0,0,0,0,1089,1153,1221,878,850,785,717,1343,1178,1277,117,2778,3143
"1527","1527",1439,825,614,0,0,1,0,0,0,0,0,0,0,0,349,369,354,367,169,710,472,32,56,1268
"1528","1528",3526,795,2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3526,241,1255,1592,47,391,1773
"1529","1529",1729,785,944,0,0,1,0,0,0,0,0,0,0,0,432,460,414,423,21,457,1209,19,23,1535
"1530","1530",1257,546,711,0,1,0,0,0,0,0,0,381,424,452,0,0,0,0,165,315,717,26,34,975
"1531","1531",1883,872,1011,0,1,1,0,0,0,0,0,36,82,138,387,410,405,425,29,1655,150,23,26,1589
"1532","1532",1463,895,568,0,0,1,0,0,0,0,0,0,0,0,474,417,333,239,14,496,905,23,25,1318
"1533","1533",916,477,439,0,1,0,0,0,0,0,0,420,303,193,0,0,0,0,1,75,814,5,21,760
"1534","1534",1762,876,886,1,0,0,272,287,324,311,307,0,0,0,0,0,0,0,858,17,743,1,143,1623
"1535","1535",1294,735,559,0,1,0,0,0,0,0,0,469,432,393,0,0,0,0,25,422,809,24,14,1185
"1536","1536",3571,1698,1873,1,0,0,530,516,624,642,633,0,0,0,0,0,0,0,234,2173,961,68,135,2663
"1537","1537",502,236,266,0,1,0,0,0,0,0,0,181,159,162,0,0,0,0,6,331,157,3,5,461
"1538","1538",3726,1813,1913,0,1,1,0,0,0,0,0,522,499,493,579,563,547,523,650,419,969,329,1359,1456
"1539","1539",1758,754,1004,0,0,1,0,0,0,0,0,0,0,0,557,498,410,293,105,454,1028,34,137,1344
"1540","1540",2188,985,1203,0,1,0,0,0,0,0,0,694,733,761,0,0,0,0,62,591,1512,9,14,2008
"1541","1541",2817,1162,1655,0,0,1,0,0,0,0,0,0,0,1,820,779,637,580,200,1944,494,85,94,2269
"1542","1542",2826,1361,1464,0,1,1,0,0,0,0,0,389,354,328,467,450,426,412,120,2260,327,83,36,2176
"1543","1543",1167,597,570,1,0,0,204,184,208,206,189,0,0,0,0,0,0,0,12,355,777,4,19,1085
"1544","1544",1112,522,590,1,0,0,183,177,195,196,187,0,0,0,0,0,0,0,8,850,194,55,5,961
"1545","1545",1379,696,683,1,0,0,268,191,135,77,35,0,0,0,0,0,0,0,116,45,165,176,877,133
"1546","1546",1888,1003,885,0,1,0,0,0,0,0,0,626,627,635,0,0,0,0,46,586,1226,9,21,1470
"1547","1547",1332,641,691,0,1,0,0,0,0,0,0,419,443,470,0,0,0,0,13,434,854,22,9,1175
"1548","1548",2204,1209,995,1,1,0,504,305,276,265,255,79,44,0,0,0,0,0,11,322,1833,6,32,1885
"1549","1549",2402,1260,1142,1,1,0,387,358,297,254,224,189,157,132,0,0,0,0,57,930,1358,16,41,2099
"1550","1550",1537,793,744,1,1,0,325,297,252,171,119,40,12,0,0,0,0,0,0,720,775,20,22,1361
"1551","1551",1210,590,620,1,0,0,327,263,174,113,57,0,0,0,0,0,0,0,24,583,541,37,25,1076
"1552","1552",283,130,153,1,0,0,111,37,0,0,0,0,0,0,0,0,0,0,0,159,113,9,2,264
"1553","1553",935,505,430,0,0,1,0,0,0,0,0,0,0,0,353,300,193,89,1,325,595,8,6,773
"1554","1554",1330,583,747,0,1,0,0,0,0,0,0,560,442,328,0,0,0,0,6,423,886,5,10,1179
"1555","1555",141,72,69,0,1,0,0,0,0,0,0,81,60,0,0,0,0,0,0,18,121,0,2,127
"1556","1556",1309,692,617,0,1,1,0,0,0,0,0,168,171,183,205,185,197,200,21,314,937,10,27,1238
"1557","1557",940,408,532,0,0,1,0,0,0,0,0,0,0,0,118,330,253,239,34,271,557,38,40,803
"1558","1558",2764,802,1962,1,1,1,64,68,77,71,85,276,310,317,478,463,195,278,56,1034,849,48,777,2219
"1559","1559",3566,1773,1793,1,0,0,511,522,558,582,625,0,0,0,0,0,0,0,625,172,934,85,1750,1871
"1560","1560",1525,763,762,1,1,1,73,75,78,76,77,75,74,78,205,226,238,185,225,171,219,232,678,300
"1561","1561",2245,1038,1207,0,1,1,0,0,0,0,0,393,370,365,468,325,192,132,29,1638,495,52,31,1902
"1562","1562",2611,1268,1343,1,1,0,321,305,267,275,256,305,238,176,0,0,0,0,408,88,370,305,1440,385
"1563","1563",601,297,304,0,1,0,0,0,0,0,0,235,205,161,0,0,0,0,9,372,197,19,4,549
"1564","1564",4503,2290,2213,1,1,0,492,503,511,511,479,474,474,475,0,0,0,0,565,936,1897,191,914,3451
"1565","1565",6577,2891,3686,0,0,1,0,0,0,0,0,0,0,0,1668,1654,1636,1619,3163,57,219,142,2996,2688
"1566","1566",503,235,268,1,0,0,69,92,88,98,99,0,0,0,0,0,0,0,16,256,187,7,37,465
"1567","1567",1871,628,1243,0,0,1,0,0,0,0,0,0,0,0,573,537,448,313,59,486,1184,39,103,1526
"1568","1568",919,456,463,1,0,0,216,199,157,101,45,0,0,0,0,0,0,0,5,330,558,15,11,821
"1569","1569",16725,7175,9548,0,0,1,0,0,0,0,0,0,0,0,4247,4188,4164,4126,12264,122,478,778,3083,7486
"1570","1570",3221,1621,1600,1,1,0,401,449,436,403,523,335,210,123,0,0,0,0,54,2184,855,69,59,2219
"1571","1571",1722,864,858,1,1,0,331,382,393,322,6,1,0,0,0,0,0,0,24,1137,465,62,34,1165
"1572","1572",375,165,210,1,1,0,109,54,0,0,48,39,0,0,0,0,0,0,3,263,78,11,20,247
"1573","1573",2174,1034,1140,1,0,0,513,475,393,279,2,0,0,0,0,0,0,0,337,243,304,19,1271,1062
"1574","1574",2276,1211,1065,1,1,0,517,482,328,201,212,67,0,0,0,0,0,0,63,1885,158,36,134,1264
"1575","1575",3142,1525,1617,1,1,0,489,501,459,397,371,273,116,47,0,0,0,0,56,1746,1253,59,28,2654
"1576","1576",3739,1778,1961,1,1,0,479,512,542,494,463,368,231,178,0,0,0,0,41,2319,1308,25,46,2846
"1577","1577",2938,1455,1483,1,1,0,473,447,481,360,361,239,106,0,0,0,0,0,24,1539,1288,66,21,2399
"1578","1578",2344,1246,1098,1,1,0,530,505,435,324,32,9,0,0,0,0,0,0,53,1056,1144,57,34,1799
"1579","1579",1191,628,563,1,0,0,352,225,152,53,0,0,0,0,0,0,0,0,5,295,840,18,33,954
"1580","1580",2085,1073,1012,1,1,0,383,374,421,377,129,23,3,1,0,0,0,0,167,648,636,86,548,939
"1581","1581",1356,663,693,1,0,0,403,286,165,89,0,0,0,0,0,0,0,0,17,1009,264,39,27,1062
"1582","1582",1196,642,554,1,0,0,340,257,136,63,0,0,0,0,0,0,0,0,12,1086,61,23,14,879
"1583","1583",6042,3166,2876,1,1,1,479,530,588,581,492,461,398,553,619,418,283,167,61,4269,1331,285,96,4289
"1584","1584",3747,2018,1729,1,1,0,505,525,511,448,392,318,300,268,0,0,0,0,53,2524,1072,33,65,2943
"1585","1585",4864,2501,2363,1,1,1,445,459,475,458,595,517,503,400,395,198,76,0,78,2750,1650,298,88,3423
"1586","1586",2653,1335,1318,1,1,0,423,436,441,409,80,131,200,146,0,0,0,0,42,1620,830,86,75,1967
"1587","1587",3648,1920,1728,1,1,0,464,474,474,446,551,441,289,147,0,0,0,0,45,2425,1029,99,50,2783
"1588","1588",696,379,317,1,0,0,236,142,55,0,0,0,0,0,0,0,0,0,5,387,283,9,12,588
"1589","1589",649,339,310,1,0,0,222,138,63,0,0,0,0,0,0,0,0,0,78,164,265,26,116,370
"1590","1590",2143,1133,1010,1,0,0,547,504,417,258,0,0,0,0,0,0,0,0,39,1862,186,42,14,1139
"1591","1591",1079,570,509,1,0,0,325,246,147,64,0,0,0,0,0,0,0,0,113,728,153,56,29,697
"1592","1592",2518,1318,1200,1,1,0,509,496,411,271,303,108,0,0,0,0,0,0,47,2259,127,76,9,1632
"1593","1593",3581,1789,1792,1,1,0,459,499,487,481,584,354,188,76,0,0,0,0,386,703,1282,134,1076,1377
"1594","1594",2173,1145,1028,1,0,0,527,491,397,290,7,0,0,0,0,0,0,0,37,288,1710,28,110,1394
"1595","1595",2306,1186,1120,1,1,0,439,461,469,411,89,5,2,1,0,0,0,0,92,589,1274,80,271,1495
"1596","1596",2678,1398,1280,1,1,0,459,483,421,307,329,185,79,0,0,0,0,0,17,2359,211,68,23,1988
"1597","1597",1584,848,736,1,0,0,331,365,351,233,0,0,0,0,0,0,0,0,18,1035,427,27,77,1141
"1598","1598",2113,1054,1059,1,0,0,450,473,431,343,13,0,0,0,0,0,0,0,335,411,994,55,318,1161
"1599","1599",2425,1291,1134,1,1,0,378,434,390,302,310,173,81,16,0,0,0,0,56,1963,300,31,75,1694
"1600","1600",2951,1471,1480,1,1,0,439,481,491,385,342,233,131,28,0,0,0,0,619,624,749,158,801,1030
"1601","1601",1621,795,826,0,1,1,0,0,0,0,0,174,200,231,287,313,211,205,8,754,771,51,37,1307
"1602","1602",2030,1045,985,1,0,0,420,377,269,175,103,0,0,0,0,0,0,0,352,9,1542,3,124,1741
"1603","1603",6290,2908,3382,0,0,1,0,0,0,0,0,0,0,0,1650,1612,1519,1509,565,519,4697,35,474,5232
"1604","1604",2094,995,1099,0,1,0,0,0,0,0,0,718,692,684,0,0,0,0,395,32,1575,3,89,1943
"1605","1605",16790,8435,8355,0,0,1,0,0,0,0,0,0,0,0,4324,4178,4003,4285,2462,1782,4573,213,7760,9466
"1606","1606",2918,1435,1483,1,1,0,309,308,316,320,386,366,341,324,0,0,0,0,1143,537,488,270,480,1166
"1607","1607",2532,2008,524,0,0,1,0,0,0,0,0,0,0,0,683,647,601,601,92,781,1084,191,384,1386
"1608","1608",1510,823,687,1,1,0,217,213,208,223,142,115,66,24,0,0,0,0,52,591,546,91,230,767
"1609","1609",1297,708,589,0,1,1,0,0,0,0,0,51,69,88,240,265,276,308,24,1008,219,11,35,1123
"1610","1610",2131,1080,1051,1,1,0,297,295,245,181,119,351,220,174,0,0,0,0,968,111,196,201,655,551
"1611","1611",955,482,473,1,1,0,88,80,74,67,64,67,58,60,0,0,0,0,33,203,427,57,235,624
"1612","1612",1105,550,555,1,0,0,224,200,183,20,0,0,0,0,0,0,0,0,393,49,211,36,416,251
"1613","1613",1892,854,1038,1,0,0,314,317,317,334,324,0,0,0,0,0,0,0,401,77,231,26,1157,782
"1614","1614",514,225,289,0,0,1,0,0,0,0,0,0,0,0,132,151,113,118,6,109,386,4,9,467
"1615","1615",2303,1111,1192,1,0,0,577,500,405,0,0,0,0,0,0,0,0,0,2001,36,174,36,56,1828
"1616","1616",2691,1328,1363,1,1,0,288,290,290,284,270,346,338,335,0,0,0,0,763,85,237,245,1361,294
"1617","1617",2516,1140,1376,0,1,0,0,0,0,0,0,820,842,854,0,0,0,0,39,571,1860,19,27,2243
"1618","1618",4113,1967,2146,1,0,0,629,639,624,608,567,0,0,0,0,0,0,0,488,64,534,93,2934,1646
"1619","1619",4826,2285,2541,1,0,0,702,715,711,762,788,0,0,0,0,0,0,0,1749,1290,961,641,185,2573
"1620","1620",3216,1551,1665,0,1,1,0,0,0,0,0,737,572,431,461,426,295,294,141,1082,835,190,968,1768
"1621","1621",14981,6255,8726,0,0,1,0,0,0,0,0,0,0,0,3800,3757,3698,3726,9546,363,933,824,3315,6646
"1622","1622",2077,991,1086,0,1,0,0,0,0,0,0,687,700,690,0,0,0,0,30,503,1523,6,15,1748
"1623","1623",1098,523,575,1,0,0,181,167,163,149,141,0,0,0,0,0,0,0,23,360,689,6,20,964
"1624","1624",1942,998,944,0,0,1,0,0,0,0,0,0,0,0,612,556,417,357,73,1231,524,49,65,1424
"1625","1625",238,98,140,0,0,1,0,0,0,0,0,0,0,0,63,52,72,51,14,178,35,4,7,180
"1626","1626",124,67,57,0,1,0,0,0,0,0,0,80,44,0,0,0,0,0,0,106,15,1,2,110
"1627","1627",3420,1712,1708,1,0,0,519,538,545,543,521,0,0,0,0,0,0,0,171,643,768,390,1448,1065
"1628","1628",1391,558,833,0,0,1,0,0,0,0,0,0,0,0,453,372,305,261,57,665,583,34,52,1264
"1629","1629",1806,886,920,0,0,1,0,0,0,0,0,0,0,0,347,465,458,536,18,348,1372,19,49,1380
"1630","1630",1798,859,939,1,0,0,416,345,253,161,80,0,0,0,0,0,0,0,518,5,1033,18,224,1457
"1631","1631",1533,720,813,1,0,0,256,235,209,189,185,0,0,0,0,0,0,0,152,154,599,79,549,729
"1632","1632",4699,2442,2257,0,1,0,0,0,0,0,0,1565,1557,1577,0,0,0,0,3253,50,299,22,1075,2953
"1633","1633",1590,949,641,0,0,1,0,0,0,0,0,0,0,0,449,411,373,357,32,309,1151,49,49,1312
"1634","1634",2971,2030,941,0,1,1,0,0,0,0,0,484,480,485,571,453,316,182,383,127,345,205,1911,444
"1635","1635",367,157,210,0,0,1,0,0,0,0,0,0,0,0,99,84,104,80,2,27,326,5,7,337
"1636","1636",1371,665,706,1,1,0,235,241,225,216,204,29,0,0,0,0,0,0,3,1227,100,27,14,896
"1637","1637",1895,503,1392,1,1,1,196,187,183,183,183,95,95,80,50,47,54,191,107,291,544,58,895,1390
"1638","1638",4374,2240,2134,1,0,0,681,695,730,744,799,0,0,0,0,0,0,0,1306,428,2141,181,318,3453
"1639","1639",1148,0,1148,0,1,1,0,0,0,0,0,386,339,256,100,50,17,0,66,571,400,22,89,921
"1640","1640",1595,798,797,1,0,0,245,241,239,231,216,0,0,0,0,0,0,0,156,90,340,99,910,410
"1641","1641",1776,819,957,0,1,0,0,0,0,0,0,594,600,582,0,0,0,0,341,878,400,128,29,1404
"1642","1642",2896,1495,1401,0,1,1,0,0,0,0,0,442,454,450,483,459,349,259,48,1898,892,25,33,2137
"1643","1643",3597,1794,1803,1,1,0,367,244,121,0,612,604,595,562,0,0,0,0,6,153,3392,14,32,3269
"1644","1644",1173,620,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,73,495,105,79,686
"1645","1645",2158,1128,1030,1,0,0,364,324,325,330,321,0,0,0,0,0,0,0,91,570,1465,10,22,1987
"1646","1646",857,467,390,1,0,0,124,129,148,121,130,0,0,0,0,0,0,0,4,593,230,17,13,797
"1647","1647",2149,1019,1130,0,0,1,0,0,0,0,0,0,0,0,560,541,534,514,45,521,1458,33,92,1760
"1648","1648",3646,1827,1819,1,1,0,275,310,358,416,419,570,525,450,0,0,0,0,21,3486,84,50,5,2504
"1649","1649",1009,497,512,1,1,0,91,95,111,114,103,125,118,133,0,0,0,0,1,681,318,3,6,929
"1650","1650",1297,687,610,1,0,0,229,228,171,130,75,0,0,0,0,0,0,0,26,466,534,99,172,788
"1651","1651",4326,1436,2890,0,0,1,0,0,0,0,0,0,0,0,1186,1242,989,909,209,1386,2570,68,93,3501
"1652","1652",1077,421,656,0,0,1,0,0,0,0,0,0,0,0,274,290,277,236,42,822,169,17,27,974
"1653","1653",1748,950,798,0,0,1,0,0,0,0,0,0,0,0,410,436,412,490,482,356,784,43,83,1395
"1654","1654",8225,7578,646,0,0,1,0,0,0,0,0,0,0,0,2509,2158,1740,1818,461,2784,4487,120,373,6812
"1655","1655",1202,564,638,0,1,0,0,0,0,0,0,384,410,408,0,0,0,0,8,278,895,8,13,1111
"1656","1656",1380,698,682,1,0,0,375,274,168,92,40,0,0,0,0,0,0,0,65,464,257,133,461,466
"1657","1657",1568,779,789,1,0,0,485,417,0,0,0,0,0,0,0,0,0,0,107,16,1355,19,71,1368
